month,node_name,item,value
2027-1-,GLOBAL,sell_price,1000.0
2027-10,GLOBAL,demand,0.0
2027-10,GLOBAL,planning_S,0.0
2027-10,GLOBAL,production,0.0
2027-10,GLOBAL,sell_price,1000.0
2027-11,GLOBAL,demand,0.0
2027-11,GLOBAL,planning_S,0.0
2027-11,GLOBAL,production,0.0
2027-11,GLOBAL,sell_price,1000.0
2027-12,GLOBAL,demand,0.0
2027-12,GLOBAL,planning_S,0.0
2027-12,GLOBAL,production,0.0
2027-12,GLOBAL,sell_price,1000.0
2027-2-,GLOBAL,demand,210.0
2027-2-,GLOBAL,planning_S,210.0
2027-2-,GLOBAL,production,200.0
2027-2-,GLOBAL,sell_price,1000.0
2027-3-,GLOBAL,demand,170.0
2027-3-,GLOBAL,planning_S,170.0
2027-3-,GLOBAL,production,0.0
2027-3-,GLOBAL,sell_price,1000.0
2027-4-,GLOBAL,demand,130.0
2027-4-,GLOBAL,planning_S,130.0
2027-4-,GLOBAL,production,0.0
2027-4-,GLOBAL,sell_price,1000.0
2027-5-,GLOBAL,demand,100.0
2027-5-,GLOBAL,planning_S,100.0
2027-5-,GLOBAL,production,0.0
2027-5-,GLOBAL,sell_price,1000.0
2027-6-,GLOBAL,demand,80.0
2027-6-,GLOBAL,planning_S,0.0
2027-6-,GLOBAL,production,0.0
2027-6-,GLOBAL,sell_price,1000.0
2027-7-,GLOBAL,demand,0.0
2027-7-,GLOBAL,planning_S,0.0
2027-7-,GLOBAL,production,0.0
2027-7-,GLOBAL,sell_price,1000.0
2027-8-,GLOBAL,demand,0.0
2027-8-,GLOBAL,planning_S,0.0
2027-8-,GLOBAL,production,0.0
2027-8-,GLOBAL,sell_price,1000.0
2027-9-,GLOBAL,demand,0.0
2027-9-,GLOBAL,planning_S,0.0
2027-9-,GLOBAL,production,0.0
2027-9-,GLOBAL,sell_price,1000.0
2028-1-,GLOBAL,demand,0.0
2028-1-,GLOBAL,planning_S,0.0
2028-1-,GLOBAL,production,0.0
2028-1-,GLOBAL,sell_price,1000.0
2028-10,GLOBAL,demand,0.0
2028-10,GLOBAL,planning_S,0.0
2028-10,GLOBAL,production,0.0
2028-10,GLOBAL,sell_price,1000.0
2028-11,GLOBAL,demand,0.0
2028-11,GLOBAL,planning_S,0.0
2028-11,GLOBAL,production,0.0
2028-11,GLOBAL,sell_price,1000.0
2028-12,GLOBAL,demand,0.0
2028-12,GLOBAL,planning_S,0.0
2028-12,GLOBAL,production,0.0
2028-12,GLOBAL,sell_price,1000.0
2028-2-,GLOBAL,demand,0.0
2028-2-,GLOBAL,planning_S,0.0
2028-2-,GLOBAL,production,0.0
2028-2-,GLOBAL,sell_price,1000.0
2028-3-,GLOBAL,demand,0.0
2028-3-,GLOBAL,planning_S,0.0
2028-3-,GLOBAL,production,0.0
2028-3-,GLOBAL,sell_price,1000.0
2028-4-,GLOBAL,demand,0.0
2028-4-,GLOBAL,planning_S,0.0
2028-4-,GLOBAL,production,0.0
2028-4-,GLOBAL,sell_price,1000.0
2028-5-,GLOBAL,demand,0.0
2028-5-,GLOBAL,planning_S,0.0
2028-5-,GLOBAL,production,0.0
2028-5-,GLOBAL,sell_price,1000.0
2028-6-,GLOBAL,demand,0.0
2028-6-,GLOBAL,planning_S,0.0
2028-6-,GLOBAL,production,0.0
2028-6-,GLOBAL,sell_price,1000.0
2028-7-,GLOBAL,demand,0.0
2028-7-,GLOBAL,planning_S,0.0
2028-7-,GLOBAL,production,0.0
2028-7-,GLOBAL,sell_price,1000.0
2028-8-,GLOBAL,demand,0.0
2028-8-,GLOBAL,planning_S,0.0
2028-8-,GLOBAL,production,0.0
2028-8-,GLOBAL,sell_price,1000.0
2028-9-,GLOBAL,demand,0.0
2028-9-,GLOBAL,planning_S,0.0
2028-9-,GLOBAL,production,0.0
2028-9-,GLOBAL,sell_price,1000.0
